717,67
719,30
718,30
721,30
726,206
725,207
724,71
723,71
722,126
727,106
730,40
731,40
729,40
732,20
734,54
735,69
738,35
740,41
739,69
741,68
743,156
742,102
744,121
745,83
746,208
747,208
748,139
750,179
751,179
749,140
752,156
754,120
753,95
757,107
758,131
759,35
760,127
761,209
762,126
764,189
766,60
769,69
770,69
765,60
767,182
763,60
768,69
772,204
771,68
773,35
780,130
777,79
778,35
779,35
781,40
782,210
783,120
790,69
791,69
786,127
792,69
789,124
793,62
794,207
795,21
796,145
797,92
800,70
799,70
798,35
801,46
804,70
803,70
805,211
809,212
808,124
810,140
811,27
812,123
807,69
813,92
816,20
815,213
818,120
817,95
819,214
820,80
821,121
822,127
823,133
824,94
825,85
826,207
827,36
828,83
829,34
831,115
830,70
832,69
834,215
833,216
836,133
838,179
839,133
844,217
837,133
842,133
845,217
850,133
855,133
854,133
848,179
847,133
859,133
853,133
860,133
841,133
846,133
849,125
851,179
843,179
835,133
840,133
858,133
856,179
861,133
852,133
862,105
863,45
864,196
865,212
866,69
867,124
868,218
869,35
872,107
871,84
874,69
875,69
876,81
878,219
880,204
882,208
879,207
881,208
883,156
884,14
885,14
887,154
888,70
889,146
890,86
892,220
894,36
893,79
897,73
896,30
898,121
895,35
900,209
902,113
901,113
903,152
904,14
905,122
907,84
908,69
909,121
911,221
910,100
914,62
912,68
916,214
913,71
918,222
917,133
919,132
921,127
922,133
925,29
928,223
923,129
926,223
924,224
927,223
929,156
931,69
933,225
934,158
932,35
935,204
936,156
940,124
941,218
942,14
943,94
946,40
947,226
948,124
949,100
950,122
951,79
953,34
952,227
955,65
957,27
958,69
959,87
960,124
961,69
963,69
962,124
964,73
965,9
968,68
967,228
966,84
970,229
971,158
972,69
973,69
974,84
975,70
977,84
976,179
978,230
979,12
981,27
980,21
982,90
983,156
984,231
986,232
985,233
989,30
990,30
991,97
992,38
996,133
997,207
998,121
999,68
1001,70
1004,23
1006,234
1007,235
1009,140
1005,234
1011,235
1012,236
1021,237
1023,41
1015,55
1018,221
1016,117
1017,231
1019,238
1020,113
1032,35
1028,231
1010,26
1026,239
1022,116
1029,41
1031,201
1024,118
1034,80
1038,137
1035,80
1037,35
1041,27
1033,240
1040,73
1027,231
1046,41
1045,122
1036,241
1044,165
1043,81
1042,67
1047,76
1056,121
1058,242
1051,99
1055,233
1059,242
1048,81
1061,126
1050,103
1060,238
1039,161
1049,223
1053,35
1063,67
1062,132
1054,99
1052,243
1066,126
1064,126
1065,126
1067,127
1068,75
1069,95
1070,221
1071,118
1073,70
1074,126
1077,70
1075,244
1072,182
1078,245
1079,20
1084,12
1080,67
1085,78
1081,65
1083,22
1088,80
1082,124
1086,84
1089,126
1090,186
1092,126
1093,246
1094,113
1095,35
1097,19
1096,239
1098,247
1099,69
1101,248
1102,133
1103,133
1104,123
1105,123
1106,69
1109,133
1112,249
1113,250
1114,204
1116,127
1115,209
1117,156
1118,129
1119,80
1120,251
1121,70
1122,250
1123,140
1124,238
1125,190
1127,230
1129,64
1128,159
1126,159
1130,65
1132,209
1133,154
1136,95
1137,122
1135,100
1134,90
1140,241
1141,241
1142,252
1143,26
1144,83
1145,253
1139,92
1146,253
1138,212
1149,68
1148,122
1150,68
1151,225
1147,80
1155,116
1156,55
1154,55
1153,118
1160,41
1162,254
1158,161
1152,161
1159,118
1157,161
1161,255
1164,256
1163,83
1165,156
1166,69
1168,257
1169,60
1167,9
1170,124
1171,123
1173,69
1172,69
1175,126
1177,63
1176,83
1178,154
1180,69
1181,134
1179,69
1182,234
1183,250
1184,231
1187,258
1191,259
1192,83
1190,160
1193,83
1188,140
1186,260
1194,204
1189,81
1195,65
1196,67
1199,35
1198,35
1200,66
1197,75
1201,124
1202,40
1203,40
1205,174
1204,107
1206,69
1207,124
1210,261
1213,35
1214,64
1215,35
1217,126
1216,107
1219,35
1218,132
1220,14
1224,43
1225,30
1223,9
1221,212
1226,202
1222,30
1227,202
1229,58
1230,262
1231,140
1234,263
1233,264
1232,265
1236,12
1235,126
1238,208
1239,141
1241,266
1242,267
1240,88
1244,88
1243,266
1237,72
1245,202
1246,140
1247,140
1248,76
1249,55
1250,156
1251,140
1255,69
1254,226
1252,27
1256,268
1257,268
1258,218
1261,36
1260,36
1262,123
1259,127
1263,35
1265,40
1264,40
1267,103
1269,84
1270,126
1268,69
1271,73
1272,80
1273,73
1275,182
1274,139
1276,227
1279,63
1285,66
1280,63
1284,63
1281,63
1282,63
1286,69
1288,269
1290,198
1291,269
1296,49
1289,269
1297,49
1293,49
1301,19
1292,49
1304,270
1306,242
1298,167
1300,19
1310,85
1308,19
1303,164
1317,166
1307,19
1315,50
1311,271
1309,85
1319,182
1320,214
1321,272
1327,41
1322,77
1326,166
1332,182
1325,51
1328,206
1323,77
1316,19
1335,239
1333,166
1344,273
1324,49
1347,19
1343,273
1339,274
1338,19
1351,182
1342,270
1341,270
1350,182
1295,118
1345,52
1346,19
1334,116
1353,109
1359,182
1357,275
1360,182
1358,60
1362,182
1355,112
1354,112
1361,182
1364,159
1356,204
1363,230
1365,67
1367,69
1366,124
1369,55
1372,20
1371,10
1373,83
1370,161
1377,70
1380,154
1375,27
1378,70
1374,231
1381,120
1376,70
1382,70
1379,70
1384,126
1383,126
1386,167
1389,231
1390,118
1419,10
1401,164
1413,41
1416,41
1415,239
1398,272
1417,231
1418,231
1423,231
1426,38
1422,272
1427,116
1399,221
1408,41
1396,41
1434,260
1432,232
1431,166
1402,164
1429,133
1433,276
1436,28
1435,70
1437,14
1438,70
1440,80
1439,218
1441,141
1443,141
1442,75
1446,204
1444,122
1447,204
1445,127
1450,84
1449,84
1452,100
1451,234
1453,69
1454,35
1461,233
1462,234
1460,143
1464,243
1463,234
1458,112
1468,140
1467,140
1469,127
1466,92
1470,152
1471,63
1473,68
1472,277
1475,69
1474,95
1477,66
1478,70
1476,66
1479,35
1480,124
1482,122
1481,140
1486,62
1484,154
1487,107
1483,278
1488,107
1489,107
1491,158
1495,126
1490,112
1493,64
1492,204
1498,279
1494,204
1500,116
1501,280
1496,157
1507,44
1502,104
1497,198
1508,121
1510,281
1506,208
1509,67
1503,269
1512,161
1515,106
1521,161
1517,55
1504,282
1531,159
1518,161
1536,112
1525,48
1535,191
1534,191
1532,283
1505,45
1524,277
1526,12
1540,284
1527,285
1542,112
1544,161
1537,195
1528,117
1522,104
1533,157
1547,95
1545,55
1546,71
1530,10
1553,82
1551,64
1554,70
1557,204
1560,127
1559,106
1556,209
1561,106
1562,209
1565,127
1568,95
1549,61
1558,106
1569,95
1567,56
1552,225
1555,126
1564,209
1574,30
1571,286
1563,106
1575,70
1572,70
1566,95
1573,70
1570,122
1576,127
1578,70
1577,154
1579,287
1580,90
1587,173
1586,55
1585,62
1588,119
1589,154
1590,19
1591,18
1593,182
1592,264
1594,221
1596,288
1598,107
1595,228
1597,107
1600,289
1601,56
1599,289
1602,69
1605,12
1604,12
1603,12
1607,69
1608,66
1609,107
1610,83
1612,127
1614,66
1613,66
1611,234
1616,66
1615,191
1617,282
1618,95
1619,20
1621,140
1623,110
1622,69
1626,107
1625,64
1631,126
1629,78
1624,236
1630,288
1628,126
1632,126
1627,107
1633,207
1637,269
1636,99
1641,175
1640,290
1645,121
1639,97
1649,231
1647,27
1643,175
1646,113
1648,262
1635,105
1656,37
1652,81
1650,231
1638,45
1651,268
1654,18
1659,204
1642,224
1658,81
1644,291
1655,292
1665,161
1660,293
1664,152
1661,294
1662,133
1657,191
1663,105
1669,72
1674,41
1666,148
1670,279
1671,166
1668,71
1676,19
1677,111
1673,48
1675,41
1681,167
1682,25
1679,52
1685,173
1683,213
1688,295
1690,67
1693,154
1687,154
1694,296
1689,218
1695,95
1672,166
1698,63
1699,63
1700,62
1691,90
1703,166
1696,95
1697,182
1702,61
1705,67
1704,209
1707,68
1709,260
1708,68
1701,78
1714,70
1710,127
1692,62
1718,173
1716,55
1706,68
1712,156
1719,68
1717,161
1711,275
1721,126
1722,126
1720,206
1713,170
1715,297
1738,184
1726,81
1737,133
1735,133
1731,133
1727,152
1740,132
1734,133
1732,179
1733,133
1743,175
1736,133
1739,298
1744,175
1746,175
1741,299
1745,300
1747,63
1728,53
1749,301
1753,133
1751,118
1757,152
1761,94
1755,133
1758,152
1742,63
1756,223
1764,262
1760,94
1759,184
1752,65
1762,94
1763,133
1767,264
1769,241
1754,179
1766,180
1765,223
1770,45
1775,302
1776,99
1750,301
1774,303
1777,37
1768,34
1778,183
1779,133
1773,31
1782,65
1780,158
1781,106
1783,121
1785,140
1787,269
1786,109
1789,204
1788,127
1791,126
1793,231
1797,81
1792,69
1794,70
1795,112
1798,69
1799,204
1800,90
1801,36
1803,304
1802,9
1804,14
1805,69
1806,121
1809,67
1812,252
1807,81
1813,110
1811,73
1810,305
1815,35
1816,54
1817,75
1818,75
1819,204
1824,306
1825,73
1822,20
1826,73
1828,66
1827,66
1820,121
1830,184
1829,184
1832,114
1836,231
1834,295
1839,69
1841,282
1840,83
1842,307
1844,308
1849,10
1847,231
1846,232
1850,232
1848,115
1858,241
1856,241
1853,134
1859,117
1869,268
1860,237
1854,215
1857,137
1868,36
1866,309
1867,309
1862,41
1874,310
1855,252
1872,168
1873,310
1877,43
1875,80
1880,160
1883,253
1884,282
1882,24
1878,73
1892,134
1893,269
1876,73
1881,186
1887,165
1888,92
1891,216
1890,113
1895,53
1879,118
1898,255
1889,311
1897,63
1886,160
1894,198
1896,312
1899,84
1900,256
1902,84
1904,70
1905,104
1908,288
1907,296
1910,313
1911,313
1912,314
1913,150
1915,256
1916,315
1918,126
1919,94
1920,78
1922,124
1921,30
1923,316
1925,68
1924,317
1926,69
1928,114
1927,124
1930,318
1929,319
1931,78
1932,72
1933,122
1934,122
1937,320
1936,289
1935,321
1941,109
1951,70
1948,272
1952,106
1953,65
1945,115
1950,295
1955,49
1946,114
1947,272
1954,269
1956,69
1957,322
1958,9
1959,106
1960,66
1961,124
1962,264
1964,110
1963,126
1965,231
1968,37
1967,122
1969,105
1971,284
1972,14
1973,154
1974,83
1975,11
1977,106
1976,50
1980,155
1979,95
1981,121
1982,105
1983,112
1986,73
1984,240
1985,140
1987,70
1989,65
1992,70
1994,70
1995,52
1990,64
1991,95
1996,223
1999,12
2003,103
2002,80
2004,232
2001,212
2005,232
2007,174
2006,121
2008,112
2009,107
2010,38
2011,38
2012,105
2014,295
2015,133
2013,30
2016,223
2019,186
2020,60
2018,63
2023,323
2021,276
2022,81
2027,180
2025,223
2026,180
2029,258
2030,121
2032,81
2028,252
2031,125
2033,69
2035,73
2037,125
2039,29
2042,196
2038,324
2041,75
2040,152
2036,43
2043,316
2044,124
2049,41
2050,213
2047,116
2053,325
2051,279
2052,173
2054,154
2048,272
2046,272
2045,272
2055,219
2056,103
2057,150
2058,35
2060,253
2061,209
2062,252
2065,133
2066,326
2064,133
2069,81
2068,327
2067,80
2071,80
2073,209
2074,204
2076,126
2077,20
2072,80
2079,328
2082,196
2081,223
2085,116
2083,121
2087,206
2091,158
2089,127
2090,207
2093,36
2092,68
2094,186
2095,218
2096,314
2098,182
2097,105
2100,217
2099,133
2102,126
2101,20
2103,224
2104,270
2105,66
2107,126
2110,62
2106,133
2111,224
2109,127
2108,158
2112,44
2114,36
2116,95
2118,204
2115,35
2119,92
2125,14
2126,116
2120,48
2122,273
2124,213
2121,273
2128,36
2127,80
2129,275
2133,225
2131,127
2134,173
2135,204
2132,204
2136,182
2137,207
2141,83
2138,154
2139,83
2142,83
2140,83
2144,184
2145,69
2147,124
2146,124
2149,69
2150,112
2148,124
2151,59
2154,33
2152,83
2155,33
2157,329
2153,33
2158,127
2159,183
2161,83
2160,83
2169,112
2162,20
2167,207
2168,213
2166,62
2164,83
2163,83
2165,207
2170,242
2171,27
2172,30
2173,9
2174,133
2175,67
2177,41
2176,55
2179,67
2181,319
2180,67
2182,154
2185,330
2187,105
2183,268
2184,25
2186,186
2188,81
2189,239
2190,139
2191,289
2192,30
2193,105
2196,42
2195,28
2194,331
2197,247
2199,207
2198,69
2201,207
2205,127
2203,202
2207,124
2204,202
2202,218
2206,124
2209,231
2208,69
2210,121
2215,141
2213,35
2216,141
2214,332
2217,69
2218,124
2219,75
2220,74
2222,189
2226,19
2225,126
2231,26
2230,333
2229,69
2232,334
2233,242
2234,69
2235,124
2237,68
2238,35
2240,98
2239,35
2241,132
2242,233
2243,62
2245,233
2246,206
2247,230
2248,186
2249,289
2250,69
2252,124
2251,69
2254,69
2255,124
2257,69
2259,69
2256,69
2260,11
2261,184
2263,182
2262,182
2264,81
2265,124
2269,129
2268,183
2271,43
2270,83
2274,122
2273,95
2275,206
2278,20
2276,335
2277,127
2280,161
2279,212
2281,264
2282,209
2283,44
2284,336
2286,233
2285,256
2287,234
2288,68
2289,68
2290,27
2291,123
2294,337
2297,98
2302,118
2305,221
2306,221
2295,10
2304,47
2298,43
2303,118
2307,237
2310,43
2301,77
2315,118
2318,117
2313,320
2314,160
2316,118
2312,231
2311,43
2317,117
2319,38
2321,141
2325,100
2323,31
2328,156
2329,132
2330,338
2327,14
2332,106
2331,127
2337,113
2335,221
2336,238
2338,118
2340,98
2343,27
2342,73
2339,123
2334,237
2341,339
2346,204
2349,127
2351,72
2345,107
2350,340
2347,100
2352,72
2353,140
2348,210
2354,173
2359,66
2358,144
2360,66
2355,186
2361,66
2362,67
2344,219
2363,240
2364,37
2365,161
2373,27
2374,27
2371,27
2366,155
2375,30
2368,43
2372,43
2370,27
2369,30
2376,259
2380,80
2379,62
2381,41
2377,196
2378,80
2383,10
2385,122
2389,94
2390,157
2391,100
2388,127
2386,304
2387,9
2384,10
2393,186
2394,42
2395,133
2396,219
2398,312
2399,252
2397,154
2400,118
2407,30
2401,64
2408,73
2403,113
2409,242
2406,70
2410,272
2402,113
2415,62
2414,121
2413,25
2412,341
2418,105
2423,276
2421,81
2419,105
2425,35
2427,123
2426,212
2424,251
2428,154
2420,149
2430,80
2422,81
2431,45
2432,36
2433,73
2434,342
2435,343
2441,246
2443,30
2440,45
2439,215
2442,140
2437,231
2444,73
2445,69
2438,231
2446,82
2447,14
2449,90
2448,154
2452,253
2453,125
2454,14
2456,253
2459,80
2461,344
2458,81
2455,330
2457,12
2462,125
2460,80
2463,63
2464,44
2467,127
2465,64
2468,272
2469,53
2472,126
2470,169
2473,72
2471,169
2474,127
2475,12
2476,12
2478,261
2481,7
2482,239
2480,345
2485,71
2484,209
2486,191
2487,213
2488,106
2483,209
2490,140
2493,191
2492,191
2495,55
2499,252
2494,251
2498,35
2500,204
2501,9
2502,306
2503,74
2504,133
2505,346
2506,347
2507,347
2508,348
2510,30
2513,198
2512,264
2511,223
2514,154
2515,191
2509,112
2516,232
2519,66
2517,232
2518,218
2520,236
2521,209
2522,191
2523,349
2525,350
2526,152
2524,11
2527,204
2529,31
2531,173
2530,69
2528,223
2532,335
2533,351
2537,227
2538,352
2540,140
2534,353
2539,227
2541,27
2536,92
2542,221
2547,312
2545,354
2555,355
2559,300
2543,356
2564,29
2565,29
2552,357
2572,358
2577,357
2574,359
2580,81
2560,360
2562,300
2575,358
2581,361
2582,66
2586,152
2578,357
2585,362
2589,217
2583,359
2584,80
2588,259
2591,217
2594,217
2598,152
2590,217
2573,63
2601,133
2610,133
2603,179
2597,19
2587,217
2609,133
2599,183
2611,363
2561,300
2607,133
2602,348
2600,81
2608,133
2592,217
2613,363
2579,364
2612,363
2566,29
2614,223
2596,196
2604,179
2595,217
2620,354
2593,217
2621,365
2618,88
2626,366
2629,367
2624,367
2633,63
2643,63
2628,290
2606,179
2642,63
2650,290
2651,290
2656,80
2653,152
2654,368
2645,367
2658,80
2649,369
2662,370
2635,63
2652,150
2659,80
2625,183
2661,360
2664,152
2665,198
2657,186
2667,348
2655,282
2668,178
2666,371
2674,372
2672,373
2673,374
2669,217
2671,372
2676,63
2679,300
2681,300
2682,175
2677,133
2678,224
2686,175
2680,224
2688,300
2687,224
2689,175
2691,300
2675,375
2683,29
2685,300
2697,177
2698,224
2703,177
2700,291
2705,300
2706,224
2695,300
2707,198
2704,224
2708,173
2701,175
2692,63
2696,300
2702,291
2709,55
2690,224
2710,30
2714,35
2715,376
2718,362
2699,175
2717,234
2716,81
2720,118
2721,269
2726,284
2729,220
2722,269
2728,45
2723,49
2731,377
2730,220
2733,220
2736,233
2734,104
2719,63
2738,133
2737,46
2727,220
2742,357
2739,378
2735,233
2743,81
2745,379
2748,357
2749,81
2741,81
2744,81
2747,63
2740,81
2752,223
2751,149
2758,193
2761,366
2755,196
2760,367
2759,300
2756,196
2757,183
2764,196
2763,183
2766,152
2771,380
2765,81
2762,366
2770,380
2773,381
2768,152
2774,63
2769,382
2777,152
2775,63
2779,63
2772,380
2780,63
2781,198
2783,44
2785,118
2787,282
2788,282
2784,80
2792,383
2782,43
2793,383
2794,129
2786,237
2797,118
2795,129
2789,125
2790,189
2799,75
2801,282
2802,41
2803,154
2798,384
2804,78
2800,385
2809,63
2806,380
2807,133
2814,69
2810,69
2813,124
2811,69
2812,69
2815,257
2817,234
2820,234
2816,117
2822,269
2821,221
2819,232
2826,81
2828,376
2829,357
2831,291
2818,43
2835,291
2833,291
2827,81
2830,291
2837,43
2839,69
2834,291
2840,386
2841,132
2843,252
2847,137
2844,387
2845,137
2842,70
2850,117
2851,143
2852,69
2855,19
2853,314
2856,388
2857,332
2859,389
2861,258
2860,66
2858,3
2864,321
2863,266
2866,204
2862,88
2865,81
2868,63
2867,78
2869,69
2871,154
2870,70
2873,66
2872,7
2879,66
2880,75
2882,133
2883,133
2884,133
2889,152
2878,133
2887,133
2885,133
2888,133
2881,133
2893,63
2894,63
2877,390
2890,133
2895,133
2886,133
2891,321
2897,298
2898,156
2899,273
2903,126
2900,78
2901,42
2904,105
2902,11
2906,226
2909,233
2911,14
2910,391
2912,66
2914,66
2913,66
2918,35
2920,67
2915,66
2917,66
2916,66
2919,284
2921,209
2927,126
2926,206
2924,179
2922,392
2925,133
2929,60
2928,19
2930,289
2932,57
2934,380
2935,95
2937,213
2936,204
2938,105
2939,105
2940,105
2943,69
2942,222
2941,357
2945,269
2946,334
2950,236
2947,332
2948,335
2949,69
2951,382
2952,180
2954,180
2956,367
2953,180
2959,207
2960,80
2958,207
2963,45
2965,282
2964,269
2969,50
2967,107
2968,126
2970,69
2972,70
2975,217
2973,66
2979,307
2978,299
2974,152
2984,129
2981,389
2986,129
2977,181
2983,152
2990,380
2991,152
2976,223
2988,129
2992,264
2987,129
2985,150
2993,251
2994,179
2995,63
2998,126
2997,126
2999,79
2996,269
3000,79
3002,393
3001,393
3003,196
3005,36
3006,296
3012,109
3015,346
3013,269
3010,39
3009,109
3007,183
3011,282
3017,161
3019,161
3021,175
3022,175
3026,394
3024,394
3023,394
3025,177
3027,175
3028,175
3029,251
3016,161
3032,175
3030,175
3031,177
3034,395
3033,219
3035,28
3039,106
3040,314
3038,55
3036,84
3041,251
3042,78
3043,66
3045,20
3044,122
3046,112
3049,133
3056,140
3052,396
3048,397
3054,140
3053,129
3050,398
3055,140
3051,134
3057,14
3058,273
3059,399
3060,36
3062,364
3061,400
3063,40
3064,253
3068,228
3067,126
3066,107
3070,126
3075,122
3072,238
3073,126
3065,23
3069,126
3074,126
3077,124
3078,316
3080,175
3085,260
3084,260
3082,75
3083,68
3086,291
3088,196
3087,371
3089,19
3092,270
3090,182
3091,112
3093,109
3094,127
3095,215
3097,220
3098,198
3100,389
3101,80
3103,66
3104,227
3105,252
3106,401
3107,205
3108,206
3109,206
3113,209
3112,70
3117,285
3115,270
3123,186
3119,106
3110,208
3125,314
3124,314
3126,260
3127,154
3128,219
3130,64
3129,251
3131,289
3132,35
3136,337
3133,206
3138,92
3139,75
3134,337
3140,35
3142,301
3145,133
3143,177
3146,179
3144,223
3147,260
3150,402
3148,275
3151,126
3152,102
3153,102
3155,230
3156,295
3159,212
3158,212
3157,124
3160,63
3167,403
3162,354
3170,403
3171,403
3161,354
3176,358
3175,403
3177,358
3180,150
3179,223
3184,315
3185,140
3186,330
3187,127
3188,81
3189,404
3190,62
3197,106
3195,70
3194,329
3193,70
3192,70
3196,106
3191,70
3198,70
3200,70
3199,70
3201,405
3203,155
3202,277
3204,315
3207,103
3208,107
3205,315
3212,134
3213,406
3210,19
3211,223
3214,224
3209,124
3206,172
3215,360
3218,407
3219,408
3217,102
3220,124
3223,126
3224,301
3226,217
3229,14
3231,69
3232,80
3230,186
3233,208
3235,63
3236,251
3237,95
3238,95
3240,95
3241,65
3239,284
3242,260
3243,56
3244,274
3245,204
3248,230
3246,279
3249,99
3251,12
3253,206
3254,78
3252,207
3255,127
3256,126
3257,204
3258,409
3260,182
3261,182
3259,288
3262,145
3263,65
3265,92
3267,131
3269,295
3270,115
3273,83
3272,316
3271,232
3268,115
3274,410
3276,35
3277,273
3275,100
3278,55
3279,226
3280,80
3281,225
3283,126
3289,342
3284,107
3288,204
3291,78
3290,411
3294,173
3293,389
3292,412
3298,64
3301,314
3299,64
3296,238
3297,64
3300,206
3303,413
3302,208
3306,95
3305,16
3307,212
3309,316
3308,106
3310,107
3313,68
3312,159
3311,55
3315,414
3314,99
3316,302
3320,415
3319,114
3321,230
3318,198
3322,314
3323,332
3324,154
3325,209
3326,95
3327,40
3330,20
3329,124
3332,169
3333,218
3334,12
3335,63
3338,416
3342,166
3340,173
3339,275
3343,126
3341,340
3344,121
3345,201
3346,201
3348,80
3347,121
3352,417
3350,121
3351,314
3354,418
3353,182
3355,161
3356,116
3357,116
3358,419
3359,241
3361,159
3360,241
3364,80
3362,30
3363,420
3365,209
3366,125
3367,68
3368,335
3373,387
3369,173
3374,137
3376,80
3377,68
3375,79
3378,80
3380,25
3381,133
3382,68
3379,400
3383,421
3384,92
3385,208
3386,321
3387,137
3388,260
3389,340
3390,100
3393,62
3394,300
3395,337
3397,315
3398,154
3400,80
3401,387
3402,171
3403,127
3399,133
3404,27
3405,416
3406,20
3408,70
3409,226
3411,358
3410,352
3412,267
3413,422
3414,140
3415,30
3418,198
3416,73
3417,228
3419,63
3420,168
3422,112
3424,225
3423,225
3425,69
3426,225
3427,314
3429,122
3428,127
3435,252
3430,241
3436,14
3433,137
3432,387
3431,34
3434,124
3437,312
3438,34
3440,83
3439,270
3441,80
3444,282
3445,80
3448,63
3449,62
3451,88
3452,88
3453,75
3450,382
3454,317
3456,423
3460,144
3458,317
3457,423
3459,144
3461,88
3462,66
3455,317
3466,252
3467,252
3465,53
3464,27
3468,133
3469,207
3472,424
3471,36
3473,81
3475,129
3476,80
3477,260
3478,408
3479,127
3480,133
3482,133
3481,133
3483,179
3484,333
3485,173
3486,314
3488,206
3489,127
3490,264
3487,206
3491,63
3493,305
3497,124
3499,41
3500,182
3504,45
3501,387
3507,73
3502,425
3503,27
3509,409
3510,406
3511,68
3512,194
3514,69
3513,206
3515,99
3516,23
3520,80
3518,387
3521,73
3526,184
3522,426
3525,63
3527,107
3524,366
3523,196
3529,427
3531,428
3530,428
3528,429
3532,100
3534,407
3537,10
3539,10
3538,295
3536,44
3543,43
3541,43
3544,256
3545,430
3542,237
3552,282
3550,80
3551,277
3553,150
3554,217
3555,217
3557,183
3556,431
3559,126
3560,428
3561,105
3562,196
3563,133
3564,133
3565,30
3568,133
3569,133
3566,432
3567,432
3570,217
3573,218
